s_str,t_str,st_samestr,s_stem,t_stem,st_samestem,s_pos,t_pos,st_precede,st_follow,class
'Adapting to',In,0,'Adapting to',In,0,'NN PPR',IN,1,1,paraphrase
repsented,represented,0,repsented,represent,0,NN,VBN,1,1,typo-spelling
histgoram,histogram,0,histgoram,histogram,0,NN,NN,1,1,typo-spelling
at,in,0,at,in,0,IN,IN,1,1,bigrammar-prep
constrainted,constrained,0,constrainted,constrain,0,NN,VBN,1,1,typo-spelling
smaller,'smaller than',0,smaller,'smaller than',0,JJR,'JJR POS',1,1,paraphrase
at,in,0,at,in,0,IN,IN,1,1,bigrammar-prep
'following the','what follows',0,'follow the','what follow',0,'JJ POS','WP PPR',1,1,paraphrase
a,the,0,a,the,0,DET,DET,1,1,bigrammar-det
'applied to','can be used to solve',0,'apply to','can be use to solve',0,'JJ PPR','MD VB VBN TO PPR',1,1,paraphrase
And,'And let',0,And,'And let',0,CC,'CC PPR',1,0,paraphrase
denotes,denote,0,denote,denote,1,NNS,NN,1,1,bigrammar-others
are,being,0,be,be,1,VBP,VBG,1,1,bigrammar-wform
Given,Letting,0,Given,Letting,0,VBN,VBG,0,1,paraphrase
indicates,indicate,0,indicate,indicate,1,VBZ,VB,1,1,bigrammar-wform
paring,pairing,0,pare,pair,0,VBG,VBG,1,1,typo-spelling
have,get,0,have,get,0,VB,VB,1,1,paraphrase
So,Thus,0,So,Thus,0,IN,RB,1,1,paraphrase
'straightforward is','straightforwardly can be done',0,'straightforward be','straightforwardly can be do',0,'JJ PPR','RB MD VB PPR',1,1,paraphrase
?,up,0,?,up,0,?,IN,0,0,mogrammar-prep
to,?,0,to,?,0,TO,?,0,0,mogrammar-prep
?,The,0,?,The,0,?,DET,0,0,mogrammar-det
?,the,0,?,the,0,?,DET,0,0,mogrammar-det
'select to be divided',divide,0,'select to be divide',divide,0,'JJ TO VB PPR',NN,1,0,paraphrase
'given An illustration of is','illustrated is',0,'give An illustration of be','illustrate be',0,'VBN DET NN IN PPR','VBN PPR',0,1,paraphrase
a,?,0,a,?,0,DET,?,0,0,mogrammar-det
?,The,0,?,The,0,?,DET,0,0,mogrammar-det
branch-and-bound,'branch-and-bound algorithm',0,branch-and-bound,'branch-and-bound algorithm',0,JJ,'JJ POS',0,1,paraphrase
'evaluate how necessary','determine whether',0,'evaluate how necessary','determine whether',0,'VB WRB PPR','VB POS',1,1,paraphrase
?,the,0,?,the,0,?,DET,0,0,mogrammar-det
Particularly,'In particular',0,Particularly,'In particular',0,RB,'IN PPR',1,1,bigrammar-wform
Assuming,'Let us assume that',0,Assuming,'Let us assume that',0,VBG,'VB PRP VB POS',1,1,paraphrase
'types of',formulas,0,'type of',formula,0,'NNS POS',NNS,0,0,paraphrase
'stick to','will use',0,'stick to','will use',0,'VB PPR','MD POS',1,0,paraphrase
?,the,0,?,the,0,?,DET,0,0,mogrammar-det
?,the,0,?,the,0,?,DET,0,0,mogrammar-det
rely,'will rely',0,rely,'will rely',0,VB,'MD PPR',0,1,bigrammar-vtense
the,?,0,the,?,0,DET,?,0,0,mogrammar-det
'relied is',relies,0,'rely be',rely,0,'VBN PPR',VBZ,1,1,para-passact
?,the,0,?,the,0,?,DET,0,0,mogrammar-det
And,Moreover,0,And,Moreover,0,CC,RB,1,1,paraphrase
?,the,0,?,the,0,?,DET,0,0,mogrammar-det
form,devised,0,form,devise,0,NN,VBN,1,1,paraphrase
?,a,0,?,a,0,?,DET,0,0,mogrammar-det
?,the,0,?,the,0,?,DET,0,0,mogrammar-det
continue,repeat,0,continue,repeat,0,VB,NN,1,1,paraphrase
'have been reached','is reached',0,'have be reach','be reach',0,'VB VBN PPR','VBZ PPR',1,1,bigrammar-vtense
the,?,0,the,?,0,DET,?,0,0,mogrammar-det
the,?,0,the,?,0,DET,?,0,0,mogrammar-det
?,a,0,?,a,0,?,DET,0,0,mogrammar-det
?,a,0,?,a,0,?,DET,0,0,mogrammar-det
?,of,0,?,of,0,?,IN,0,0,mogrammar-prep
?,the,0,?,the,0,?,DET,0,0,mogrammar-det
'satisfied we have','satisfied is',0,'satisfy we have','satisfy be',0,'JJ PRP PPR','JJ PPR',0,1,para-freeword
the,?,0,the,?,0,DET,?,0,0,mogrammar-det
the,?,0,the,?,0,DET,?,0,0,mogrammar-det
nodes,node,0,nod,node,0,NNS,NN,1,1,bigrammar-others
attach,'is attached',0,attach,'be attach',0,VB,'VBZ PPR',1,1,paraphrase
orginal,original,0,orginal,original,0,NN,JJ,1,1,typo-spelling
And,Moreover,0,And,Moreover,0,CC,RB,1,1,paraphrase
satisfy,satisfies,0,satisfy,satisfy,1,VB,NNS,1,1,bigrammar-inter
the,?,0,the,?,0,DET,?,0,0,mogrammar-det
of,from,0,of,from,0,IN,IN,1,1,bigrammar-prep
At,In,0,At,In,0,IN,IN,1,1,bigrammar-prep
Given,If,0,Given,If,0,VBN,IN,0,1,paraphrase
returned,'are returned',0,return,'be return',0,VBN,'VBP PPR',1,0,paraphrase
from,by,0,from,by,0,IN,IN,1,1,bigrammar-prep
?,the,0,?,the,0,?,DET,0,0,mogrammar-det
'are peformed','we perform',0,'be peformed','we perform',0,'VBP POS','PRP PPR',0,0,paraphrase
hierarcy,hierarchy,0,hierarcy,hierarchy,0,NN,NN,1,1,typo-spelling
splitted,split,0,splitted,split,0,NN,NN,1,1,typo-spelling
hierchical,hierarchical,0,hierchical,hierarchical,0,NN,JJ,1,1,typo-spelling
?,a,0,?,a,0,?,DET,0,0,mogrammar-det
hitogram,histogram,0,hitogram,histogram,0,NN,NN,1,1,typo-spelling
nodes,node,0,nod,node,0,NNS,NN,1,1,bigrammar-others
at,in,0,at,in,0,IN,IN,1,1,bigrammar-prep
the,?,0,the,?,0,DET,?,0,0,mogrammar-det
sastified,'is satisfied',0,sastified,'be satisfy',0,NN,'VBZ PPR',1,1,paraphrase
'At last',Finally,0,'At last',Finally,0,'IN PPR',RB,1,1,paraphrase
the,?,0,the,?,0,DET,?,0,0,mogrammar-det
?,the,0,?,the,0,?,DET,0,0,mogrammar-det
'show an illustration','illustratie this',0,'show an illustration','illustratie this',0,'NN DET POS','NN POS',1,1,paraphrase
?,the,0,?,the,0,?,DET,0,0,mogrammar-det
?,the,0,?,the,0,?,DET,0,0,mogrammar-det
'are becomes',become,0,'be become',become,0,'VBP PPR',VBN,0,0,paraphrase
'recommendation generation','recommendations making',0,'recommendation generation','recommendation make',0,'NN POS','NNS PPR',1,1,paraphrase
?,the,0,?,the,0,?,DET,0,0,mogrammar-det
?,the,0,?,the,0,?,DET,0,0,mogrammar-det
?,the,0,?,the,0,?,DET,0,0,mogrammar-det
hierarchical,hierarchy,0,hierarchical,hierarchy,0,JJ,NN,1,0,bigrammar-wform
for,of,0,for,of,0,IN,IN,0,0,bigrammar-prep
?,the,0,?,the,0,?,DET,0,0,mogrammar-det
?,the,0,?,the,0,?,DET,0,0,mogrammar-det
Thus,and,0,Thus,and,0,RB,CC,0,0,paraphrase
'such hit recommendation',them,0,'such hit recommendation',them,0,'JJ NN POS',PRP,1,1,paraphrase
some,'a number',0,some,'a number',0,DET,'DET POS',1,1,paraphrase
?,the,0,?,the,0,?,DET,0,0,mogrammar-det
those,these,0,those,these,0,DET,DET,1,1,bigrammar-det
evaluate,evaluated,0,evaluate,evaluate,1,VB,VBN,1,0,bigrammar-vtense
on,in,0,on,in,0,IN,IN,1,0,bigrammar-prep
introducing,pesenting,0,introduce,pesenting,0,VBG,VBG,0,0,paraphrase
recommendation,recommendations,0,recommendation,recommendation,1,NN,NNS,0,1,bigrammar-nnum
?,the,0,?,the,0,?,DET,0,0,mogrammar-det
annotation,annotations,0,annotation,annotation,1,NN,NNS,1,0,bigrammar-nnum
indicates,indicating,0,indicate,indicate,1,VBZ,VBG,0,0,bigrammar-wform
'existed in','to existin',0,'exist in','to existin',0,'VBD POS','TO POS',1,1,paraphrase
'determined is to precisely introduce','will provide',0,'determine be to precisely introduce','will provide',0,'VBN VBZ TO RB PPR','MD PPR',1,0,paraphrase
recommendation,recommendations,0,recommendation,recommendation,1,NN,NNS,1,1,bigrammar-nnum
?,the,0,?,the,0,?,DET,0,0,mogrammar-det
?,a,0,?,a,0,?,DET,0,0,mogrammar-det
apply,used,0,apply,use,0,VB,VBN,1,1,paraphrase
'used in',from,0,'use in',from,0,'VBN POS',IN,1,0,paraphrase
?,the,0,?,the,0,?,DET,0,0,mogrammar-det
of,?,0,of,?,0,IN,?,0,0,mogrammar-prep
take,use,0,take,use,0,VB,NN,1,1,paraphrase
?,the,0,?,the,0,?,DET,0,0,mogrammar-det
on,in,0,on,in,0,IN,IN,1,1,bigrammar-prep
compute,computed,0,compute,compute,1,VB,NN,1,1,bigrammar-vtense
evaluation,evaluations,0,evaluation,evaluation,1,NN,NNS,1,1,bigrammar-nnum
?,the,0,?,the,0,?,DET,0,0,mogrammar-det
is,was,0,be,be,1,VBZ,VBD,1,1,bigrammar-vtense
'is reported as','was taken to be',0,'be report as','be take to be',0,'VBZ VBN POS','VBD VBN TO PPR',1,1,paraphrase
are,were,0,be,be,1,VBP,VBD,1,1,bigrammar-vtense
employ,employed,0,employ,employ,1,VB,VBN,1,0,bigrammar-vtense
?,a,0,?,a,0,?,DET,0,0,mogrammar-det
?,the,0,?,the,0,?,DET,0,0,mogrammar-det
are,were,0,be,be,1,VBP,VBD,1,1,bigrammar-vtense
by,'by using',0,by,'by use',0,IN,'IN PPR',1,1,paraphrase
?,the,0,?,the,0,?,DET,0,0,mogrammar-det
?,a,0,?,a,0,?,DET,0,0,mogrammar-det
is,was,0,be,be,1,VBZ,VBD,1,1,bigrammar-vtense
?,the,0,?,the,0,?,DET,0,0,mogrammar-det
'is used','was used',0,'be use','be use',1,'VBZ PPR','VBD PPR',1,1,bigrammar-vtense
of,?,0,of,?,0,IN,?,0,0,mogrammar-prep
?,of,0,?,of,0,?,IN,0,0,mogrammar-prep
?,the,0,?,the,0,?,DET,0,0,mogrammar-det
helps,helped,0,help,help,1,VBZ,VBN,1,1,bigrammar-vtense
'for recommendation','from the recommendations',0,'for recommendation','from the recommendation',0,'IN POS','IN DET POS',0,1,paraphrase
use,used,0,use,use,1,NN,VBN,1,1,bigrammar-vtense
channel,channels,0,channel,channel,1,NN,NNS,1,1,bigrammar-nnum
?,the,0,?,the,0,?,DET,0,0,mogrammar-det
?,the,0,?,the,0,?,DET,0,0,mogrammar-det
?,of,0,?,of,0,?,IN,0,0,mogrammar-prep
?,the,0,?,the,0,?,DET,0,0,mogrammar-det
'is created','was created',0,'be create','be create',1,'VBZ PPR','VBD PPR',1,1,bigrammar-vtense
do,did,0,do,do,1,VB,VBD,1,1,bigrammar-vtense
are,were,0,be,be,1,VBP,VBD,1,1,bigrammar-vtense
are,were,0,be,be,1,VBP,VBD,1,1,bigrammar-vtense
?,the,0,?,the,0,?,DET,0,0,mogrammar-det
we,we,1,we,we,1,PRP,PRP,1,0,preserved
build,built,0,build,build,1,VB,VBN,1,1,bigrammar-det
a,a,1,a,a,1,DET,DET,0,1,preserved
graph,graph,1,graph,graph,1,NN,NN,1,1,preserved
in,in,1,in,in,1,IN,IN,1,1,preserved
which,which,1,which,which,1,WDT,WDT,1,1,preserved
two,two,1,two,two,1,CD,CD,1,1,preserved
regions,regions,1,region,region,1,NNS,NNS,1,0,preserved
are,were,0,be,be,1,VBP,VBD,1,1,bigrammar-vtense
connected,connected,1,connect,connect,1,JJ,JJ,0,1,preserved
if,if,1,if,if,1,IN,IN,1,1,preserved
they,they,1,they,they,1,PRP,PRP,1,0,preserved
highly,nearly,0,highly,nearly,0,RB,RB,1,0,paraphrase
overlap,overlapped,0,overlap,overlap,1,VB,NN,0,1,bigrammar-vtense
each,each,1,each,each,1,DET,DET,0,1,preserved
other,other,1,other,other,1,JJ,JJ,1,1,preserved
(,(,1,(,(,1,LRB,LRB,1,1,preserved
we,we,1,we,we,1,PRP,PRP,1,1,preserved
use,use,1,use,use,1,NN,NN,1,1,preserved
the,the,1,the,the,1,DET,DET,1,1,preserved
approach,approach,1,approach,approach,1,NN,NN,1,1,preserved
of,of,1,of,of,1,IN,IN,1,1,preserved
Pascal,Pascal,1,Pascal,Pascal,1,NNP,NNP,1,1,preserved
VOC,VOC,1,VOC,VOC,1,NNP,NNP,1,1,preserved
with,with,1,with,with,1,IN,IN,1,0,preserved
tighter,tighter,1,tight,tight,1,JJR,JJR,0,1,preserved
threshold,threshold,1,threshold,threshold,1,NN,NN,1,1,preserved
',',',',1,',',',',1,PPR,PPR,1,1,preserved
0,0,1,0,0,1,CD,CD,1,1,preserved
.8,.8,1,.8,.8,1,CD,CD,1,1,preserved
),),1,),),1,RRB,RRB,1,1,preserved
.,.,1,.,.,1,PP,PP,1,1,preserved
?,a,0,?,a,0,?,DET,0,0,mogrammar-det
Bron-Kerbosch,Bron-Kerbosch,1,Bron-Kerbosch,Bron-Kerbosch,1,JJ,JJ,0,1,preserved
algorithm,algorithm,1,algorithm,algorithm,1,NN,NN,1,0,preserved
'applied is','applied was',0,'apply be','apply be',1,'JJ PPR','JJ PPR',1,1,bigrammar-vtense
then,then,1,then,then,1,RB,RB,0,1,preserved
to,to,1,to,to,1,TO,TO,1,1,preserved
find,find,1,find,find,1,VB,VB,1,1,preserved
all,all,1,all,all,1,DET,DET,1,1,preserved
maximal,maximal,1,maximal,maximal,1,NN,NN,1,1,preserved
cliques,cliques,1,clique,clique,1,NNS,NNS,1,1,preserved
in,in,1,in,in,1,IN,IN,1,1,preserved
the,the,1,the,the,1,DET,DET,1,1,preserved
graph,graph,1,graph,graph,1,NN,NN,1,1,preserved
.,.,1,.,.,1,PP,PP,1,1,preserved
?,The,0,?,The,0,?,DET,0,0,mogrammar-det
One,One,1,One,One,1,CD,CD,1,1,preserved
clique,clique,1,clique,clique,1,NN,NN,1,0,preserved
is,was,0,be,be,1,VBZ,VBD,1,1,bigrammar-vtense
one,one,1,one,one,1,CD,CD,0,1,preserved
group,group,1,group,group,1,NN,NN,1,1,preserved
of,of,1,of,of,1,IN,IN,1,1,preserved
regions,regions,1,region,region,1,NNS,NNS,1,1,preserved
.,.,1,.,.,1,PP,PP,1,1,preserved
Figure,Figure,1,Figure,Figure,1,NNP,NNP,1,1,preserved
\REF,\REF,1,\REF,\REF,1,NNP,NNP,1,1,preserved
shows,shows,1,show,show,1,NNS,NNS,1,0,preserved
our,the,0,our,the,0,PRPS,DET,0,1,bigrammar-det
evaluation,evaluation,1,evaluation,evaluation,1,NN,NN,0,0,preserved
results,results,1,result,result,1,NNS,NNS,0,0,preserved
.,.,1,.,.,1,PP,PP,0,1,preserved
?,the,0,?,the,0,?,DET,0,0,mogrammar-det
?,of,0,?,of,0,?,IN,0,0,mogrammar-prep
The,The,1,The,The,1,DET,DET,1,1,preserved
reported,reported,1,report,report,1,VBN,VBN,1,0,preserved
of,?,0,of,?,0,IN,?,0,0,unaligned
precision,precision,1,precision,precision,1,NN,NN,0,1,preserved
',',',',1,',',',',1,PPR,PPR,1,1,preserved
rank,rank,1,rank,rank,1,NN,NN,1,1,preserved
of,of,1,of,of,1,IN,IN,1,1,preserved
the,the,1,the,the,1,DET,DET,1,1,preserved
first,first,1,first,first,1,JJ,JJ,1,1,preserved
hit,hit,1,hit,hit,1,NN,NN,1,1,preserved
recommendation,recommendation,1,recommendation,recommendation,1,NN,NN,1,0,preserved
'as well as',and,0,'as well as',and,0,'IN RB POS',CC,0,1,paraphrase
efficiency,efficiency,1,efficiency,efficiency,1,NN,NN,0,1,preserved
improvement,improvement,1,improvement,improvement,1,NN,NN,1,1,preserved
are,are,1,be,be,1,VBP,VBP,1,0,preserved
'averaged as we perform','averages of',0,'average as we perform','average of',0,'VBD IN PRP PPR','NNS POS',1,1,paraphrase
Recommend-Me,Recommend-Me,1,Recommend-Me,Recommend-Me,1,JJ,JJ,0,0,preserved
with,on,0,with,on,0,IN,IN,1,1,preserved
375,375,1,375,375,1,CD,CD,0,1,preserved
different,different,1,different,different,1,JJ,JJ,1,1,preserved
initial,initial,1,initial,initial,1,JJ,JJ,1,1,preserved
query,query,1,query,query,1,NN,NN,1,1,preserved
images,images,1,image,image,1,NNS,NNS,1,1,preserved
and,and,1,and,and,1,CC,CC,1,1,preserved
an,an,1,an,an,1,DET,DET,1,1,preserved
individual,individual,1,individual,individual,1,JJ,JJ,1,1,preserved
value,value,1,value,value,1,NN,NN,1,1,preserved
of,of,1,of,of,1,IN,IN,1,1,preserved
\MATH,\MATH,1,\MATH,\MATH,1,NNP,NNP,1,1,preserved
The,The,1,The,The,1,DET,DET,1,1,preserved
results,results,1,result,result,1,NNS,NNS,1,1,preserved
show,show,1,show,show,1,NN,NN,1,1,preserved
that,that,1,that,that,1,IN,IN,1,1,preserved
Recommend-Me,Recommend-Me,1,Recommend-Me,Recommend-Me,1,JJ,JJ,1,1,preserved
can,can,1,can,can,1,MD,MD,1,0,preserved
'successfully introduce',make,0,'successfully introduce',make,0,'RB PPR',VB,1,1,paraphrase
hit,hit,1,hit,hit,1,NN,NN,0,1,preserved
recommendations,recommendations,1,recommendation,recommendation,1,NNS,NNS,1,1,preserved
to,to,1,to,to,1,TO,TO,1,1,preserved
users,users,1,user,user,1,NNS,NNS,1,1,preserved
with,with,1,with,with,1,IN,IN,1,1,preserved
high,high,1,high,high,1,JJ,JJ,1,1,preserved
precision,precision,1,precision,precision,1,NN,NN,1,1,preserved
(,(,1,(,(,1,LRB,LRB,1,1,preserved
approximately,approximately,1,approximately,approximately,1,RB,RB,1,1,preserved
80,80,1,80,80,1,CD,CD,1,1,preserved
'.27\%','.27\%',1,'.27\%','.27\%',1,POS,POS,1,1,preserved
),),1,),),1,RRB,RRB,1,1,preserved
.,.,1,.,.,1,PP,PP,1,1,preserved
On,On,1,On,On,1,IN,IN,1,1,preserved
the,the,1,the,the,1,DET,DET,1,1,preserved
returned,returned,1,return,return,1,VBN,VBN,1,1,preserved
list,list,1,list,list,1,NN,NN,1,1,preserved
of,of,1,of,of,1,IN,IN,1,1,preserved
all,all,1,all,all,1,DET,DET,1,1,preserved
recommendations,recommendations,1,recommendation,recommendation,1,NNS,NNS,1,1,preserved
',',',',1,',',',',1,PPR,PPR,1,0,preserved
'recommendation a takes','recommendations take',0,'recommendation a take','recommendation take',0,'NN DET PPR','NNS PPR',0,1,bigrammar-inter
hit,hit,1,hit,hit,1,NN,NN,0,0,preserved
usually,usually,1,usually,usually,1,RB,RB,0,0,preserved
the,the,1,the,the,1,DET,DET,0,1,preserved
first,first,1,first,first,1,JJ,JJ,1,1,preserved
two,two,1,two,two,1,CD,CD,1,1,preserved
places,places,1,place,place,1,NNS,NNS,1,1,preserved
on,on,1,on,on,1,IN,IN,1,1,preserved
the,the,1,the,the,1,DET,DET,1,1,preserved
list,list,1,list,list,1,NN,NN,1,1,preserved
.,.,1,.,.,1,PP,PP,1,1,preserved
This,This,1,This,This,1,DET,DET,1,1,preserved
help,help,1,help,help,1,NN,NN,1,1,preserved
users,users,1,user,user,1,NNS,NNS,1,1,preserved
to,to,1,to,to,1,TO,TO,1,1,preserved
avoid,avoid,1,avoid,avoid,1,VB,VB,1,1,preserved
choosing,choosing,1,choose,choose,1,VBG,VBG,1,1,preserved
false,false,1,false,false,1,JJ,JJ,1,1,preserved
recommendations,recommendations,1,recommendation,recommendation,1,NNS,NNS,1,1,preserved
(,(,1,(,(,1,LRB,LRB,1,1,preserved
if,if,1,if,if,1,IN,IN,1,1,preserved
such,such,1,such,such,1,JJ,JJ,1,1,preserved
false,false,1,false,false,1,JJ,JJ,1,1,preserved
recommendations,recommendations,1,recommendation,recommendation,1,NNS,NNS,1,1,preserved
are,are,1,be,be,1,VBP,VBP,1,1,preserved
highly,highly,1,highly,highly,1,RB,RB,1,1,preserved
ranked,ranked,1,rank,rank,1,VBN,VBN,1,1,preserved
),),1,),),1,RRB,RRB,1,1,preserved
.,.,1,.,.,1,PP,PP,1,1,preserved
there,There,0,there,There,0,RB,EX,0,0,preserved
are,were,0,be,be,1,VBP,VBD,0,1,bigrammar-vtense
two,two,1,two,two,1,CD,CD,0,1,preserved
types,types,1,type,type,1,NNS,NNS,1,1,preserved
of,of,1,of,of,1,IN,IN,1,1,preserved
false,false,1,false,false,1,JJ,JJ,1,0,preserved
recommendations,recommendation,0,recommendation,recommendation,1,NNS,NN,1,0,bigrammar-nnum
on,in,0,on,in,0,IN,IN,0,1,bigrammar-prep
the,the,1,the,the,1,DET,DET,0,1,preserved
top,top,1,top,top,1,JJ,JJ,1,1,preserved
places,places,1,place,place,1,NNS,NNS,1,1,preserved
of,of,1,of,of,1,IN,IN,1,1,preserved
the,the,1,the,the,1,DET,DET,1,1,preserved
list,list,1,list,list,1,NN,NN,1,1,preserved
.,.,1,.,.,1,PP,PP,1,1,preserved
The,The,1,The,The,1,DET,DET,1,1,preserved
first,first,1,first,first,1,JJ,JJ,1,1,preserved
type,type,1,type,type,1,NN,NN,1,0,preserved
consists,consisted,0,consist,consist,1,VBZ,VBN,1,0,bigrammar-vtense
background,background,1,background,background,1,NN,NN,0,1,preserved
regions,regions,1,region,region,1,NNS,NNS,1,1,preserved
(,(,1,(,(,1,LRB,LRB,1,1,preserved
e.g.,e.g.,1,e.g.,e.g.,1,PP,PP,1,1,preserved
trees,trees,1,tree,tree,1,NNS,NNS,1,1,preserved
',',',',1,',',',',1,PPR,PPR,1,1,preserved
buildings,buildings,1,build,build,1,NNS,NNS,1,1,preserved
',',',',1,',',',',1,PPR,PPR,1,1,preserved
roads,roads,1,roads,roads,1,NNS,NNS,1,1,preserved
),),1,),),1,RRB,RRB,1,0,preserved
which,which,1,which,which,1,WDT,WDT,0,1,preserved
are,are,1,be,be,1,VBP,VBP,1,1,preserved
easily,easily,1,easily,easily,1,RB,RB,1,1,preserved
found,found,1,find,find,1,VBN,VBN,1,1,preserved
in,in,1,in,in,1,IN,IN,1,1,preserved
many,many,1,many,many,1,JJ,JJ,1,1,preserved
images,images,1,image,image,1,NNS,NNS,1,1,preserved
.,.,1,.,.,1,PP,PP,1,1,preserved
?,of,0,?,of,0,?,IN,0,0,mogrammar-prep
The,The,1,The,The,1,DET,DET,1,1,preserved
second,second,1,second,second,1,JJ,JJ,1,1,preserved
type,type,1,type,type,1,NN,NN,1,0,preserved
is,was,0,be,be,1,VBZ,VBD,1,0,bigrammar-vtense
the,?,0,the,?,0,DET,?,0,0,mogrammar-det
items,items,1,item,item,1,NNS,NNS,0,1,preserved
lacking,lacking,1,lack,lack,1,VBG,VBG,1,0,preserved
of,?,0,of,?,0,IN,?,0,0,mogrammar-prep
manual,manual,1,manual,manual,1,JJ,JJ,0,0,preserved
annotation,annotations,0,annotation,annotation,1,NN,NNS,1,1,bigrammar-nnum
such,such,1,such,such,1,JJ,JJ,0,1,preserved
as,as,1,as,as,1,IN,IN,1,1,preserved
windows,windows,1,windows,windows,1,NNS,NNS,1,1,preserved
',',',',1,',',',',1,PPR,PPR,1,1,preserved
cars,cars,1,car,car,1,NNS,NNS,1,0,preserved
and,and,1,and,and,1,CC,CC,0,1,preserved
humans,humans,1,humans,humans,1,NNS,NNS,1,1,preserved
.,.,1,.,.,1,PP,PP,1,1,preserved
Thus,Thus,1,Thus,Thus,1,RB,RB,1,1,preserved
',',',',1,',',',',1,PPR,PPR,1,1,preserved
recommendations,recommendations,1,recommendation,recommendation,1,NNS,NNS,1,1,preserved
about,about,1,about,about,1,IN,IN,1,1,preserved
those,those,1,those,those,1,DET,DET,1,1,preserved
items,items,1,item,item,1,NNS,NNS,1,1,preserved
are,are,1,be,be,1,VBP,VBP,1,1,preserved
not,not,1,not,not,1,RB,RB,1,1,preserved
counted,counted,1,count,count,1,VBN,VBN,1,1,preserved
as,as,1,as,as,1,IN,IN,1,1,preserved
hit,hit,1,hit,hit,1,NN,NN,1,1,preserved
recommendations,recommendations,1,recommendation,recommendation,1,NNS,NNS,1,1,preserved
.,.,1,.,.,1,PP,PP,1,1,preserved
However,However,1,However,However,1,RB,RB,1,1,preserved
',',',',1,',',',',1,PPR,PPR,1,1,preserved
if,if,1,if,if,1,IN,IN,1,1,preserved
users,users,1,user,user,1,NNS,NNS,1,1,preserved
are,are,1,be,be,1,VBP,VBP,1,1,preserved
interested,interested,1,interest,interest,1,JJ,JJ,1,1,preserved
in,in,1,in,in,1,IN,IN,1,1,preserved
using,using,1,use,use,1,VBG,VBG,1,1,preserved
them,them,1,them,them,1,PRP,PRP,1,1,preserved
as,as,1,as,as,1,IN,IN,1,1,preserved
hints,hints,1,hint,hint,1,NNS,NNS,1,1,preserved
to,to,1,to,to,1,TO,TO,1,1,preserved
explore,explore,1,explore,explore,1,VB,VB,1,1,preserved
the,the,1,the,the,1,DET,DET,1,1,preserved
database,database,1,database,database,1,NN,NN,1,1,preserved
',',',',1,',',',',1,PPR,PPR,1,1,preserved
they,they,1,they,they,1,PRP,PRP,1,0,preserved
are,'may be',0,be,'may be',0,VBP,'MD PPR',1,0,bigrammar-vtense
still,still,1,still,still,1,RB,RB,0,0,preserved
very,very,1,very,very,1,RB,RB,0,0,preserved
helpful,helpful,1,helpful,helpful,1,JJ,JJ,0,1,preserved
.,.,1,.,.,1,PP,PP,1,1,preserved
Clearly,Clearly,1,Clearly,Clearly,1,RB,RB,1,1,preserved
',',',',1,',',',',1,PPR,PPR,1,1,preserved
one,one,1,one,one,1,CD,CD,1,1,preserved
can,can,1,can,can,1,MD,MD,1,1,preserved
realize,realize,1,realize,realize,1,VB,VB,1,1,preserved
that,that,1,that,that,1,IN,IN,1,1,preserved
the,the,1,the,the,1,DET,DET,1,1,preserved
performance,performance,1,performance,performance,1,NN,NN,1,1,preserved
of,of,1,of,of,1,IN,IN,1,1,preserved
Recommend-Me,Recommend-Me,1,Recommend-Me,Recommend-Me,1,JJ,JJ,1,1,preserved
is,is,1,be,be,1,VBZ,VBZ,1,0,preserved
'under the influence of','influenced by',0,'under the influence of','influence by',0,'IN DET NN POS','VBN POS',1,1,paraphrase
\MATH,\MATH,1,\MATH,\MATH,1,NNP,NNP,0,1,preserved
